id,term,file,order_of_vote,vote_date,title,leg_nonleg_bud,vote_type,vote_rule,rapporteur,code,url,committee,de,part,subject,final_vote,am_no,author,num_yes,num_no,num_abs,intfileno
890,7,42,4,2010-09-08,"Guidelines for the employment policies of the Member States",Leg,"Draft legislative resolution-Recommendation for second reading",s,ÖRY,"A7-0235/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0235&language=EN,"Committee on Employment and Social Affairs","Employment & social affairs",0,"Amendments by the committee responsible – separate votes  ",0,13,committee,612,49,11,2010/0115/NLE
891,7,42,5,2010-09-08,"Guidelines for the employment policies of the Member States",Leg,"Draft legislative resolution-Recommendation for second reading",s,ÖRY,"A7-0235/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0235&language=EN,"Committee on Employment and Social Affairs","Employment & social affairs",0,"Amendments by the committee responsible – separate votes  ",0,19,committee,616,66,14,2010/0115/NLE
892,7,42,6,2010-09-08,"Guidelines for the employment policies of the Member States",Leg,"Draft legislative resolution-Recommendation for second reading",s,ÖRY,"A7-0235/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0235&language=EN,"Committee on Employment and Social Affairs","Employment & social affairs",0,"Amendments by the committee responsible – separate votes  ",0,28,committee,602,77,7,2010/0115/NLE
893,7,42,7,2010-09-08,"Guidelines for the employment policies of the Member States",Leg,"Draft legislative resolution-Recommendation for second reading",s,ÖRY,"A7-0235/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0235&language=EN,"Committee on Employment and Social Affairs","Employment & social affairs",0,"Amendments by the committee responsible – separate votes  ",0,30,committee,559,118,6,2010/0115/NLE
894,7,42,8,2010-09-08,"Guidelines for the employment policies of the Member States",Leg,"Draft legislative resolution-Recommendation for second reading",s,ÖRY,"A7-0235/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0235&language=EN,"Committee on Employment and Social Affairs","Employment & social affairs",0,"Annex, before Guideline 7",0,55,GUE/NGL,42,641,17,2010/0115/NLE
895,7,42,9,2010-09-08,"Guidelines for the employment policies of the Member States",Leg,"Draft legislative resolution-Recommendation for second reading",s,ÖRY,"A7-0235/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0235&language=EN,"Committee on Employment and Social Affairs","Employment & social affairs",0,"Annex, Guideline 7, paragraph 2",0,32,committee,540,84,65,2010/0115/NLE
896,7,42,10,2010-09-08,"Guidelines for the employment policies of the Member States",Leg,"Draft legislative resolution-Recommendation for second reading",s,ÖRY,"A7-0235/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0235&language=EN,"Committee on Employment and Social Affairs","Employment & social affairs",0,"Annex, Guideline 10, paragraph 1",0,48,committee,552,117,22,2010/0115/NLE
897,7,42,11,2010-09-08,"Guidelines for the employment policies of the Member States",Leg,"Draft legislative resolution-Recommendation for second reading",s,ÖRY,"A7-0235/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0235&language=EN,"Committee on Employment and Social Affairs","Employment & social affairs",0,"Recital 4",0,4,committee,632,50,14,2010/0115/NLE
898,7,42,12,2010-09-08,"Guidelines for the employment policies of the Member States",Leg,"Draft legislative resolution-Recommendation for second reading",s,ÖRY,"A7-0235/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0235&language=EN,"Committee on Employment and Social Affairs","Employment & social affairs",0,"After recital 9",0,60,"S&D, Greens/EFA",601,89,8,2010/0115/NLE
899,7,42,13,2010-09-08,"Guidelines for the employment policies of the Member States",Leg,"Draft legislative resolution-Recommendation for second reading",s,ÖRY,"A7-0235/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0235&language=EN,"Committee on Employment and Social Affairs","Employment & social affairs",0,"After recital 11",0,61,"S&D, Greens/EFA",364,292,17,2010/0115/NLE
900,7,42,14,2010-09-08,"Guidelines for the employment policies of the Member States",Leg,"Draft legislative resolution-Recommendation for second reading",s,ÖRY,"A7-0235/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0235&language=EN,"Committee on Employment and Social Affairs","Employment & social affairs",0,"Recital 12",0,17,"committee  ",566,124,5,2010/0115/NLE
901,7,42,15,2010-09-08,"Guidelines for the employment policies of the Member States",Leg,"Draft legislative resolution-Recommendation for second reading",s,ÖRY,"A7-0235/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0235&language=EN,"Committee on Employment and Social Affairs","Employment & social affairs",0,"After recital 13",0,62,S&D,531,94,31,2010/0115/NLE
902,7,42,16,2010-09-08,"Guidelines for the employment policies of the Member States",Leg,"Draft legislative resolution-Recommendation for second reading",s,ÖRY,"A7-0235/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0235&language=EN,"Committee on Employment and Social Affairs","Employment & social affairs",0,"After recital 16",0,63,"S&D, Greens/EFA",357,324,10,2010/0115/NLE
903,7,42,17,2010-09-08,"Guidelines for the employment policies of the Member States",Leg,"Draft legislative resolution-Recommendation for second reading",s,ÖRY,"A7-0235/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0235&language=EN,"Committee on Employment and Social Affairs","Employment & social affairs",0,"Vote: legislative resolution  ",1,0,0,566,59,66,2010/0115/NLE
904,7,42,1,2010-09-08,"Human rights in Iran, in particular the cases of Sakineh Mohammadi-Ashtiani and of Zahra Bahrami",Non,"Joint motion for a resolution",s,0,"RC-B7-0494/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2010-0494&language=EN,0,"Foreign & security policy",0,"vote: resolution (text as a whole)  ",1,0,0,658,1,22,2010/2846/RSP
905,7,43,1,2010-09-09,"Human rights in Syria, in particular the case of Haythan Al - Maleh",Non,"Joint motion for a resolution",s,0,"RC-B7-0511/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2010-0511&language=EN,0,"Foreign & security policy",0,"vote: resolution (text as a whole)  ",1,0,0,55,1,0,2010/2848/RSP
906,7,44,1,2010-09-21,"Draft amending budget No 5/2010: OLAF and the review of own resources",Bud,"Motion for a resolution",q,SURJÁN,"A7-0249/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0249&language=EN,"Committee on Budgets",Budget,0,"single vote",1,0,0,554,21,21,2010/2091/BUD
907,7,44,1,2010-09-21,"Investigation and prevention of accidents and incidents in civil aviation",Leg,"Draft legislative resolution",s,"DE VEYRAC ","A7-0195/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0195&language=EN,"Committee on Transport and Tourism","Transport & tourism",0,"Text as a whole
Block 1 – compromise",0,0,"PPE, S&D, ALDE, Greens/EFA, ECR, GUE/NGL",615,12,8,2009/0170/COD
908,7,44,2,2010-09-21,"Investigation and prevention of accidents and incidents in civil aviation",Leg,"Draft legislative resolution",s,"DE VEYRAC ","A7-0195/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0195&language=EN,"Committee on Transport and Tourism","Transport & tourism",0,"Vote: legislative resolution  ",1,0,0,604,11,26,2009/0170/COD
909,7,44,1,2010-09-21,"Security of gas supply",Leg,"Draft legislative resolution",s,"VIDAL-QUADRAS ","A7-0112/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0112&language=EN,"Committee on Industry, Research and Energy","Industry, research & energy",0,"Vote: legislative resolution  ",1,0,0,601,27,23,2009/0108/COD
910,7,44,1,2010-09-21,"Trade and economic relations with Turkey",Non,"Motion for a resolution",s,KAZAK,"A7-0238/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0238&language=EN,"Committee on International Trade","International trade",0,"Alternative motion
for a resolution",0,1,EFD,38,602,18,2009/2200/INI
911,7,45,1,2010-09-22,"Multiannual financial framework for 2007-2013",Non,"Motion for a resolution",s,BÖGE,"A7-0248/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0248&language=EN,"Committee on Budgets",Budget,0,"single vote",1,0,0,445,39,18,2010/0048/APP
912,7,45,1,2010-09-22,"Draft amending budget no 7/2010: guarantee provided by the European Union in accordance with the provisions of Article 122 of the TFEU – financial assistance to Member States",Bud,"Motion for a resolution",q,SURJÁN,"A7-0250/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0250&language=EN,"Committee on Budgets",Budget,0,"single vote",1,0,0,467,41,19,2010/2120/BUD
913,7,45,1,2010-09-22,"Refund of value added tax",Leg,"Draft legislative resolution",s,BOWLES,"A7-0247/2010  ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0247&language=EN,"Committee on Economic and Monetary Affairs","Economic & monetary affairs",0,"single vote",1,0,0,538,3,5,2010/0205/CNS
914,7,45,1,2010-09-22,"Pharmacovigilance of medicinal products (amendment of Regulation (EC) No 726/2004)",Leg,"Draft legislative resolution",s,McAVAN,"A7-0153/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0153&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",0,"Vote: legislative resolution  ",1,0,0,559,7,12,2010/0205/CNS
915,7,45,1,2010-09-22,"Pharmacovigilance (amendment of Directive 2001/83/EC)",Leg,"Draft legislative resolution",s,McAVAN,"A7-0159/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0159&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",0,"Vote: legislative resolution  ",1,0,0,569,8,15,2008/0260/COD
916,7,45,1,2010-09-22,"Placing on the market and use of biocidal products",Leg,"Draft legislative resolution",s,KLAß,"A7-0239/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0239&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",0,"Amendments by the
committee
responsible –
separate votes",0,60,committee,103,536,14,2009/0076/COD
917,7,45,2,2010-09-22,"Placing on the market and use of biocidal products",Leg,"Draft legislative resolution",s,KLAß,"A7-0239/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0239&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",0,"Amendments by the
committee
responsible –
separate votes",0,68,committee,187,454,7,2009/0076/COD
918,7,45,3,2010-09-22,"Placing on the market and use of biocidal products",Leg,"Draft legislative resolution",s,KLAß,"A7-0239/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0239&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",0,"Amendments by the
committee
responsible –
separate votes",0,134,committee,560,89,14,2009/0076/COD
919,7,45,4,2010-09-22,"Placing on the market and use of biocidal products",Leg,"Draft legislative resolution",s,KLAß,"A7-0239/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0239&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",0,"Amendments by the
committee
responsible –
separate votes",0,156,committee,389,249,15,2009/0076/COD
920,7,45,5,2010-09-22,"Placing on the market and use of biocidal products",Leg,"Draft legislative resolution",s,KLAß,"A7-0239/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0239&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",0,"Amendments by the
committee
responsible –
separate votes",0,181,committee,328,312,18,2009/0076/COD
921,7,45,6,2010-09-22,"Placing on the market and use of biocidal products",Leg,"Draft legislative resolution",s,KLAß,"A7-0239/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0239&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",0,"Amendments by the
committee
responsible –
separate votes",0,192,committee,489,153,18,2009/0076/COD
922,7,45,7,2010-09-22,"Placing on the market and use of biocidal products",Leg,"Draft legislative resolution",s,KLAß,"A7-0239/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0239&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",1,"Amendments by the
committee
responsible –
separate votes",0,205,committee,554,98,5,2009/0076/COD
923,7,45,8,2010-09-22,"Placing on the market and use of biocidal products",Leg,"Draft legislative resolution",s,KLAß,"A7-0239/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0239&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",2,"Amendments by the
committee
responsible –
separate votes",0,205,committee,273,368,9,2009/0076/COD
924,7,45,9,2010-09-22,"Placing on the market and use of biocidal products",Leg,"Draft legislative resolution",s,KLAß,"A7-0239/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0239&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",3,"Amendments by the
committee
responsible –
separate votes",0,205,committee,256,383,3,2009/0076/COD
925,7,45,10,2010-09-22,"Placing on the market and use of biocidal products",Leg,"Draft legislative resolution",s,KLAß,"A7-0239/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0239&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",0,"Amendments by the
committee
responsible –
separate votes",0,217,committee,496,143,5,2009/0076/COD
926,7,45,11,2010-09-22,"Placing on the market and use of biocidal products",Leg,"Draft legislative resolution",s,KLAß,"A7-0239/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0239&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",0,"Amendments by the
committee
responsible –
separate votes",0,243,committee,304,334,15,2009/0076/COD
927,7,45,12,2010-09-22,"Placing on the market and use of biocidal products",Leg,"Draft legislative resolution",s,KLAß,"A7-0239/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0239&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",0,"Article 9, paragraph 1, point (a)",0,0,"> 40 Members",302,339,18,2009/0076/COD
928,7,45,13,2010-09-22,"Placing on the market and use of biocidal products",Leg,"Draft legislative resolution",s,KLAß,"A7-0239/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0239&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",0,"Article 9, paragraph 1, point (f)",0,340,"> 40 Members",301,349,8,2009/0076/COD
929,7,45,14,2010-09-22,"Placing on the market and use of biocidal products",Leg,"Draft legislative resolution",s,KLAß,"A7-0239/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0239&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",2,"Article 47, paragraph 2,
subpara 1, point (a)",0,183,committee,354,297,4,2009/0076/COD
930,7,45,15,2010-09-22,"Placing on the market and use of biocidal products",Leg,"Draft legislative resolution",s,KLAß,"A7-0239/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0239&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",0,"Article 70",0,224,committee,341,310,12,2009/0076/COD
931,7,45,16,2010-09-22,"Placing on the market and use of biocidal products",Leg,"Draft legislative resolution",s,KLAß,"A7-0239/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0239&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",0,"vote: amended proposal  ",2,0,0,553,20,83,2009/0076/COD
